code,name,change_5,change_10,change_20,change_60,rps5,rps10,rps20,rps60
sh880596,体育概念,-1.999578176771144,-0.6730199009778115,4.748676479143632,0.7815287738324406,59.85,72.49,82.4,69.92
sh880693,多模态AI,-2.01969772613807,-3.7779243701973497,2.658233867516291,-13.088988373216527,59.48,24.91,47.19,9.77
sh880544,光伏,-2.0223541986678084,-1.397323607039691,3.519609896191711,-1.5113350125944613,59.11,60.97,64.42,57.89
sh880757,冷链物流,-2.028425674914891,-0.30230918385334427,1.8154815481548292,3.1534119406523953,58.74,79.93,36.7,80.83
sh880654,ChatGPT概念,-2.035281484890328,-3.5497239237860634,1.267284028922977,-12.90225793605334,58.36,30.86,25.84,11.28
sh880584,石墨烯,-2.037798650646838,-0.8524896089574963,5.258452117532042,-1.047940401035241,57.99,70.63,88.76,62.41
sh880550,PCB概念,-2.0381802904146484,-2.847776530464663,3.6206174662288593,-8.427243456584954,57.62,43.49,67.79,31.58
sh880529,次新股,-2.0422202599749473,-2.937166809099423,-1.9042331143259594,-9.040205173186388,57.25,41.64,2.62,29.7
sh880583,充电桩,-2.04602788912448,-2.4203101512212055,3.3215613079463857,-3.254109992127774,56.88,46.84,61.42,50.38
sh880608,第三代半导体,-2.051866921480383,-3.611692500581387,2.146240061719129,-6.400714790668449,56.51,29.74,41.2,39.85
sh880740,新型烟草,-2.0541567342073797,-3.303027238713341,2.8864870152100597,-5.904138264183345,56.13,37.55,52.43,41.35
sh880734,工业气体,-2.0580410043150588,-2.138995621481543,0.32980246206699704,2.63219548766489,55.76,50.93,15.73,78.95
sh880542,水利建设,-2.0716836698396524,-1.3282868468778464,3.5678815421193555,0.24907507210067958,55.39,62.45,66.67,68.05
sh880701,Sora概念,-2.0813041472292015,-4.021707042855094,-0.8416339508776516,-15.918520067349707,55.02,20.07,7.49,3.01
sh880730,储能,-2.0880247239520977,-2.452364559077236,3.284650606554562,-3.116428093953849,54.65,46.47,60.67,51.13
sh880796,医废处理,-2.102949707706725,-0.8810473167591093,5.083467056259416,-0.20130106450731988,54.28,69.52,86.89,66.17
sh880944,无人驾驶,-2.1114501894835436,-2.7925182237894197,3.124385481119707,-6.491702397638011,53.9,43.87,56.93,39.1
sh880657,数字水印,-2.120327859056459,-3.620601733809281,3.2917139614075053,-11.36203755478994,53.53,29.37,61.05,18.05
sh880758,汽车芯片,-2.1253035698556633,-3.481907976373644,-1.1739892765481708,-7.304167510815029,53.16,31.97,4.87,34.59
sh880794,远程办公,-2.1343358692756276,-3.8664715176070286,-0.15503251656028283,-18.902344292991646,52.79,22.68,10.86,0.0
sh880569,3D打印,-2.136076237015383,-2.2753595300422313,4.567104107907349,-2.366814539677242,52.42,49.07,80.9,55.26
sh880955,乡村振兴,-2.137760587569981,-0.6112001361373798,2.406522596765015,2.493382664775301,52.04,73.98,43.45,78.2
sh880650,血氧仪,-2.138124466485103,-3.0172413793103536,1.59599608385943,-6.782876701720686,51.67,40.15,31.09,36.84
sh880645,AIGC概念,-2.155818858634939,-3.413923475737435,1.4358720227955368,-12.185482314077955,51.3,33.83,28.84,14.66
sh880528,军工信息化,-2.1769761871213156,-5.911893808774482,3.883850265601496,-6.9591696944427905,50.93,1.86,70.79,35.71
sh880945,OLED概念,-2.192133269228269,-3.32710424412892,1.35940372068597,-7.819484416141087,50.56,36.8,28.09,34.21
sh880630,虚拟电厂,-2.1930795023232807,-2.246321340478019,2.908283414367707,-4.045118306143236,50.19,49.44,53.56,48.12
sh880660,工业软件,-2.1955414948698793,-5.44045997375876,0.8709838462361397,-5.1821373802720005,49.81,4.83,20.6,43.23
sh880658,高压快充,-2.196161678920283,-3.0171565481538543,4.5273448307664,-5.194522747994535,49.44,40.52,79.78,42.86
sh880940,PPP概念,-2.2316573245210414,-1.1043645672456526,2.7294903632727463,-1.5210567341521486,49.07,66.54,49.06,57.52
sh880609,跨境支付CIPS,-2.246492205280326,-3.704252282336462,-3.186722441078138,-7.872362352819929,48.7,27.88,0.75,33.83
sh880948,人工智能,-2.2485260888762015,-3.149667084820995,1.7016820914679487,-9.144729695477427,48.33,39.78,32.58,29.32
sh880725,MiniLED,-2.2509127865396827,-3.4382320496771257,2.5510405560162708,-10.927799691305085,47.96,33.46,44.57,19.17
sh880520,智能电网,-2.2643015557557877,-2.865812266396217,2.607854233173379,-5.061672142417484,47.58,42.75,46.07,43.98
sh880941,跨境电商,-2.2672610076002964,0.5045674900240549,5.799239728524053,3.7984383913898467,47.21,84.39,92.13,84.21
sh880597,养老概念,-2.277252537629315,-0.8742629144451008,2.723094711883256,-1.3459186685596092,46.84,69.89,48.69,60.15
sh880552,车联网,-2.2875841132195207,-3.242416928151892,2.1592400957602953,-10.563784978804824,46.47,38.66,41.57,21.43
sh880507,国防军工,-2.299072884041875,-5.282735845062325,2.4822648621763976,-4.766045951567199,46.1,5.95,44.19,45.11
sh880968,胎压监测,-2.3036044803175226,-2.309662709107463,4.460505779020063,-2.513804265041897,45.72,48.7,78.28,54.89
sh880610,中俄贸易,-2.3646640084344694,-0.02435143998181788,5.56603126714208,4.287819003911886,45.35,81.41,91.01,86.47
sh880962,百度概念,-2.3744976338255785,-3.515420728232066,1.6396283756599628,-12.517913556766658,44.98,31.23,31.84,12.03
sh880688,新型工业化,-2.3912003825920625,-4.165341330788685,2.842049656629686,-8.751865819626614,44.61,18.22,51.69,30.45
sh880952,芯片,-2.4181335853676877,-3.8438133337566516,0.8928026117807741,-8.006844495294407,44.24,23.42,20.97,33.08
sh880737,HJT电池,-2.4259108930693274,-1.8984646684488293,1.7507054349159556,-13.157701852297832,43.87,53.16,34.46,9.02
sh880649,POE胶膜,-2.4289363772758588,-0.44134278542465877,5.965767299844393,-1.3016489376247664,43.49,77.32,92.88,60.9
sh880644,DRG-DIP,-2.429027411023088,-2.9630743111802804,1.2277465178489155,-15.007202713796675,43.12,41.26,25.47,3.76
sh880519,碳中和,-2.43228684686676,-1.5765310743122374,2.9197505682149183,-0.61342788001576,42.75,57.99,54.31,64.29
sh880635,先进封装,-2.4350663289400387,-3.6993406444395527,0.3417459953020785,-10.470540033722564,42.38,28.62,16.1,22.56
sh880582,风电,-2.4352640827558836,-2.7741410570398473,2.9807784845011787,2.459958217270186,42.01,44.61,55.81,77.44
sh880959,知识产权,-2.4382648771525517,-2.9870773295900266,-0.19538301442011408,-9.467438522813755,41.64,40.89,10.49,26.32
sh880953,租购同权,-2.442037391343632,-1.5222250946638427,1.151184767498159,-1.4652850686995067,41.26,58.74,23.6,58.27
sh880624,新型城镇,-2.446265656409463,-1.238793976142516,3.1940067391470484,-0.4533835456486668,40.89,64.31,58.8,65.41
sh880978,DeepSeek概念,-2.446537443308039,-3.4816437740512907,1.099660907238631,-9.394384859291883,40.52,32.34,22.85,27.07
sh880767,电子纸,-2.4517330533239567,-3.7042107527722856,3.074201618221206,-9.410043881033637,40.15,28.25,56.18,26.69
sh880651,旅游概念,-2.4536248767810798,-0.6208231384435603,1.3038501270346448,1.5524125834981417,39.78,73.61,26.59,73.68
sh880614,绿色建筑,-2.4663836890911006,-0.38155637573425993,3.951136955389689,-1.2185567010309262,39.41,79.18,71.54,61.65
sh880574,苹果概念,-2.482522132299858,-4.083544132314021,2.8986524072746933,-11.394535438949294,39.03,18.96,52.81,17.67
sh880908,职业教育,-2.493728450497712,-2.0449027031381184,0.9774846378324487,-5.242065656621886,38.66,51.67,21.72,42.48
sh880560,高端装备,-2.4946182728410426,-3.453079069859666,4.12285156772072,0.08890304942599236,38.29,33.09,73.03,67.29
sh880643,Web3概念,-2.501530299938781,-4.1072431969603755,1.321006764063526,-12.661073641498055,37.92,18.59,26.97,11.65
sh880636,热泵概念,-2.519796714336364,-2.78253626491064,5.131800336511505,-2.7886473999339967,37.55,44.24,87.27,53.01
sh880914,军贸概念,-2.520752881077626,-8.411820164369988,,,37.17,0.0,,
sh880939,无人机,-2.526426775527857,-4.17281292774655,3.9888669368213003,-5.0247616037089715,36.8,17.84,71.91,44.36
sh880668,知识付费,-2.534925642181163,-3.7519148972588012,-0.46024623173396284,-7.189601815556001,36.43,25.28,9.36,34.96
sh880936,猪肉,-2.535827402090296,-1.445048321516862,-1.9199877999186654,3.6603449202170513,36.06,60.22,1.87,83.83
sh880522,低空经济,-2.5384069959820454,-3.8486905658114745,3.1607387923147323,-6.352965604054073,35.69,23.05,57.68,40.23
sh880533,物联网,-2.5465938721446535,-3.35041835065063,1.570924871168966,-8.138445311158538,35.32,36.06,30.71,32.71
sh880957,工业互联,-2.5595546854519813,-3.401142376873778,2.108806957660203,-7.07150228198773,34.94,34.2,40.45,35.34
sh880535,稀土永磁,-2.565016031350198,-2.3551392971474128,4.725072752335735,3.325819491493398,34.57,47.96,82.02,81.95
sh880638,TOPCon电池,-2.566917607695529,-2.7364136107438597,1.7192446239493675,-13.201893968796085,34.2,44.98,33.33,8.27
sh880744,汽车拆解,-2.5672371638141844,-1.7216736573654634,4.491368864345158,1.0314030538749686,33.83,56.13,79.03,70.68
sh880921,阿里概念,-2.573224555302933,-3.4736807234902467,1.7700722278880754,-10.201918098666207,33.46,32.71,35.58,24.06
sh880568,生物质能,-2.5754276401385945,-1.7159791927160661,1.43446859782832,3.880751763314305,33.09,56.51,28.46,84.59
sh880577,安防服务,-2.5828934783378776,-3.907278838321071,1.7063631488433373,-12.153428727157278,32.71,21.56,32.96,15.04
sh880969,无线耳机,-2.587572211053679,-4.184632689681034,2.781422073258333,-13.526589509219,32.34,17.47,50.56,7.89
sh880684,BC电池,-2.593607543151033,-3.1883309668258697,1.8205514601067119,-11.93151794835664,31.97,39.03,37.08,15.41
sh880906,智能家居,-2.595841310833069,-3.3689768707760415,2.657141722647971,-6.93835878674437,31.6,35.69,46.82,36.09
sh880673,混合现实,-2.614947675459922,-4.587500940061673,1.2170906834500395,-14.309193245778618,31.23,12.27,25.09,5.64
sh880760,预制菜,-2.6246332962414742,0.1428112054778996,-1.5645917001338883,4.507589964270897,30.86,81.78,3.75,87.22
sh880904,机器人概念,-2.633710721111393,-3.9529058236097647,3.186993959645301,-6.701604750339896,30.48,21.19,58.43,37.59
sh880629,MicroLED,-2.635737367280999,-3.820857303213132,1.8659558263518505,-13.020548325442338,30.11,23.79,37.83,10.15
sh880950,军民融合,-2.6383739661936634,-4.853871648086772,4.96767438381891,-0.45236031208133465,29.74,10.04,85.39,65.79
sh880930,汽车电子,-2.655203858213584,-3.7242097749655145,2.5600978211168135,-9.374687888720423,29.37,26.77,45.32,27.82
sh880714,氟概念,-2.6693972112073583,-2.038112139938175,4.638382155425957,1.5585101336160312,29.0,52.04,81.27,74.06
sh880961,小米概念,-2.6756749651673295,-4.051875618770184,1.856580018928966,-8.73745242274242,28.62,19.33,37.45,30.83
sh880589,智能穿戴,-2.678025902499881,-4.27934218656103,1.5197486535009075,-11.337854258947111,28.25,16.36,29.59,18.42
